movieid,title,keywords
168,Star Trek IV: The Voyage Home,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 582, ""name"": ""san francisco""}, {""id"": 665, ""name"": ""uss enterprise-a""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 4676, ""name"": ""whale""}, {""id"": 5359, ""name"": ""marine biologist""}, {""id"": 155212, ""name"": ""vulcan""}, {""id"": 161176, ""name"": ""space opera""}]"
1246,Rocky Balboa,"[{""id"": 276, ""name"": ""philadelphia""}, {""id"": 396, ""name"": ""transporter""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2416, ""name"": ""publicity""}, {""id"": 2792, ""name"": ""boxer""}, {""id"": 2968, ""name"": ""grave""}, {""id"": 3393, ""name"": ""tombstone""}, {""id"": 3586, ""name"": ""tv station""}, {""id"": 4487, ""name"": ""boxing match""}, {""id"": 4610, ""name"": ""comeback""}, {""id"": 4613, ""name"": ""training""}, {""id"": 5167, ""name"": ""restaurant owner""}, {""id"": 5378, ""name"": ""world champion""}, {""id"": 5379, ""name"": ""challenger""}, {""id"": 5380, ""name"": ""virtual fight""}, {""id"": 6066, ""name"": ""defeat""}, {""id"": 6067, ""name"": ""victory""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 155464, ""name"": ""over-the-hill fighter""}]"
4233,Scream 2,"[{""id"": 6812, ""name"": ""film festivals""}, {""id"": 10089, ""name"": ""slaughter""}, {""id"": 12339, ""name"": ""slasher""}]"
174751,Jane Got a Gun,[]
184098,Think Like a Man Too,[]
2069,The Whole Nine Yards,"[{""id"": 800, ""name"": ""bounty""}, {""id"": 3149, ""name"": ""gangster boss""}, {""id"": 6719, ""name"": ""montreal""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 33780, ""name"": ""dentist""}, {""id"": 160488, ""name"": ""hoodlum""}]"
1788,Footloose,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 733, ""name"": ""dancer""}, {""id"": 1691, ""name"": ""dance""}, {""id"": 6027, ""name"": ""music""}, {""id"": 207010, ""name"": ""dance teacher""}]"
11635,Old School,"[{""id"": 171134, ""name"": ""sex doll""}, {""id"": 171143, ""name"": ""streaking""}, {""id"": 171150, ""name"": ""mouth to mouth resuscitation""}]"
177,The Fisher King,"[{""id"": 113, ""name"": ""holy grail""}, {""id"": 960, ""name"": ""homeless person""}, {""id"": 1014, ""name"": ""loss of lover""}, {""id"": 1313, ""name"": ""mental disease""}, {""id"": 1335, ""name"": ""sense of guilt""}, {""id"": 1660, ""name"": ""suppressed past""}, {""id"": 1873, ""name"": ""yuppie""}, {""id"": 2045, ""name"": ""cynic""}, {""id"": 2486, ""name"": ""fantasy""}, {""id"": 2796, ""name"": ""self-discovery""}, {""id"": 3305, ""name"": ""housebreaking""}, {""id"": 3446, ""name"": ""forgiveness""}, {""id"": 3600, ""name"": ""gun rampage""}, {""id"": 3741, ""name"": ""talk show""}, {""id"": 3754, ""name"": ""legend""}, {""id"": 6059, ""name"": ""unsociability""}, {""id"": 187554, ""name"": ""person running amok""}]"
3600,I Still Know What You Did Last Summer,"[{""id"": 271, ""name"": ""competition""}, {""id"": 2041, ""name"": ""island""}, {""id"": 2135, ""name"": ""radio""}, {""id"": 3345, ""name"": ""bahamas""}, {""id"": 3616, ""name"": ""college""}, {""id"": 4728, ""name"": ""knife""}, {""id"": 5420, ""name"": ""fisherman""}, {""id"": 6876, ""name"": ""vacation""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 10793, ""name"": ""resort""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 14527, ""name"": ""storm""}, {""id"": 14692, ""name"": ""hook""}, {""id"": 15127, ""name"": ""killer""}]"
2621,Return to Me,"[{""id"": 741, ""name"": ""transplantation""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2735, ""name"": ""veterinarian""}, {""id"": 187056, ""name"": ""woman director""}]"
10358,Zack and Miri Make a Porno,"[{""id"": 445, ""name"": ""pornography""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 3200, ""name"": ""platonic love""}, {""id"": 5593, ""name"": ""pornographic video""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 170827, ""name"": ""sex comedy""}, {""id"": 178329, ""name"": ""best friends in love""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]"
10480,Nurse Betty,"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 10322, ""name"": ""native american""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 168622, ""name"": ""soap opera""}, {""id"": 168637, ""name"": ""used car dealer""}, {""id"": 168638, ""name"": ""nurse uniform""}, {""id"": 168641, ""name"": ""female bartender""}, {""id"": 168643, ""name"": ""tv production""}, {""id"": 168654, ""name"": ""heart specialist""}, {""id"": 168657, ""name"": ""formosa cafe hollywood""}, {""id"": 168658, ""name"": ""tv writer""}, {""id"": 168659, ""name"": ""murderer duo""}]"
10313,The Men Who Stare at Goats,"[{""id"": 422, ""name"": ""vietnam veteran""}, {""id"": 8651, ""name"": ""kuwait""}, {""id"": 10902, ""name"": ""new age""}, {""id"": 10945, ""name"": ""staring contest""}, {""id"": 11494, ""name"": ""drug use""}, {""id"": 11659, ""name"": ""paranoid fantasy""}, {""id"": 11660, ""name"": ""hippie lifestyle""}]"
18828,Double Take,"[{""id"": 534, ""name"": ""mexico""}, {""id"": 591, ""name"": ""cia""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 13008, ""name"": ""train""}]"
3558,"Girl, Interrupted","[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 1525, ""name"": ""puberty""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 6846, ""name"": ""borderline personality disorder""}]"
13476,Win a Date with Tad Hamilton!,"[{""id"": 6562, ""name"": ""celebrity""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 10556, ""name"": ""male female relationship""}, {""id"": 162262, ""name"": ""movie star""}]"
10208,Muppets from Space,"[{""id"": 6300, ""name"": ""puppet""}, {""id"": 12998, ""name"": ""the muppets""}]"
24961,The Wiz,"[{""id"": 4232, ""name"": ""melancholy""}, {""id"": 155462, ""name"": ""little dog""}, {""id"": 158375, ""name"": ""based on stage musical""}, {""id"": 165317, ""name"": ""based on film""}, {""id"": 177912, ""name"": ""wizard""}]"
20697,Ready to Rumble,"[{""id"": 5970, ""name"": ""wrestling""}, {""id"": 6075, ""name"": ""sport""}]"
20761,Play It to the Bone,"[{""id"": 6075, ""name"": ""sport""}]"
70868,I Don't Know How She Does It,"[{""id"": 13149, ""name"": ""pregnancy""}, {""id"": 14724, ""name"": ""family vacation""}, {""id"": 33476, ""name"": ""widower""}, {""id"": 40916, ""name"": ""working mum""}, {""id"": 40917, ""name"": ""in-laws""}]"
43593,Piranha 3D,"[{""id"": 3342, ""name"": ""yacht""}, {""id"": 9732, ""name"": ""movie in movie""}, {""id"": 10503, ""name"": ""scuba diving""}, {""id"": 158045, ""name"": ""piranha""}, {""id"": 158054, ""name"": ""spring break""}, {""id"": 158072, ""name"": ""man eaten by monster""}, {""id"": 209714, ""name"": ""3d""}]"
6478,Beyond the Sea,"[{""id"": 4344, ""name"": ""musical""}, {""id"": 164657, ""name"": ""perfectionist""}, {""id"": 164658, ""name"": ""rowboat""}, {""id"": 164663, ""name"": ""courtship""}]"
40688,Meet the Deedles,[]
26672,The Thief and the Cobbler,"[{""id"": 530, ""name"": ""prophecy""}, {""id"": 616, ""name"": ""witch""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 180631, ""name"": ""troubled production""}, {""id"": 210414, ""name"": ""unfinished film""}]"
45881,The Bridge of San Luis Rey,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 3450, ""name"": ""bridge""}, {""id"": 5967, ""name"": ""peru""}, {""id"": 15060, ""name"": ""period drama""}, {""id"": 160279, ""name"": ""18th century""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 193102, ""name"": ""collapse""}]"
41283,Faster,[]
4935,Howl's Moving Castle,"[{""id"": 334, ""name"": ""flying""}, {""id"": 616, ""name"": ""witch""}, {""id"": 2217, ""name"": ""rain""}, {""id"": 3098, ""name"": ""castle""}, {""id"": 3151, ""name"": ""scarecrow""}, {""id"": 5133, ""name"": ""body exchange""}, {""id"": 7315, ""name"": ""hatter""}, {""id"": 7397, ""name"": ""bakery""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 210024, ""name"": ""anime""}]"
19908,Zombieland,"[{""id"": 521, ""name"": ""washington d.c.""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 8636, ""name"": ""blood splatter""}, {""id"": 9755, ""name"": ""parody""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 50009, ""name"": ""survival horror""}, {""id"": 155582, ""name"": ""amusement park""}, {""id"": 167068, ""name"": ""twinkie""}, {""id"": 167081, ""name"": ""body count""}, {""id"": 167085, ""name"": ""zombification""}, {""id"": 167095, ""name"": ""disposing of a dead body""}, {""id"": 167103, ""name"": ""bitten on the arm""}, {""id"": 167104, ""name"": ""loner""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 186565, ""name"": ""zombie apocalypse""}, {""id"": 235354, ""name"": ""fear of clowns""}]"
10663,The Waterboy,"[{""id"": 6075, ""name"": ""sport""}, {""id"": 171556, ""name"": ""social outcast""}, {""id"": 171559, ""name"": ""ridicule""}, {""id"": 171561, ""name"": ""lawn mower""}, {""id"": 171563, ""name"": ""deserted by husband""}, {""id"": 171567, ""name"": ""low self esteem""}, {""id"": 171570, ""name"": ""black and white to color""}]"
1891,The Empire Strikes Back,"[{""id"": 526, ""name"": ""rebel""}, {""id"": 803, ""name"": ""android""}, {""id"": 1423, ""name"": ""asteroid""}, {""id"": 2902, ""name"": ""space battle""}, {""id"": 3373, ""name"": ""snow storm""}, {""id"": 3388, ""name"": ""space colony""}, {""id"": 9831, ""name"": ""spaceship""}, {""id"": 10016, ""name"": ""lightsaber""}, {""id"": 10527, ""name"": ""jedi""}, {""id"": 10842, ""name"": ""good vs evil""}, {""id"": 11196, ""name"": ""rebellion""}, {""id"": 160134, ""name"": ""the force""}, {""id"": 161176, ""name"": ""space opera""}, {""id"": 178710, ""name"": ""stormtrooper""}, {""id"": 210346, ""name"": ""wookie""}, {""id"": 232452, ""name"": ""jedi master""}, {""id"": 232453, ""name"": ""jedi training""}, {""id"": 232454, ""name"": ""droid""}]"
9737,Bad Boys,"[{""id"": 416, ""name"": ""miami""}, {""id"": 703, ""name"": ""detective""}, {""id"": 772, ""name"": ""handcuffs""}, {""id"": 822, ""name"": ""airport""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 4009, ""name"": ""witness protection""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 11730, ""name"": ""internal affairs""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18026, ""name"": ""drug lord""}, {""id"": 166856, ""name"": ""hangar""}, {""id"": 167114, ""name"": ""loose cannon""}, {""id"": 167115, ""name"": ""bust""}, {""id"": 167119, ""name"": ""reference to skittles""}, {""id"": 167124, ""name"": ""black cop""}, {""id"": 167128, ""name"": ""badge""}, {""id"": 219404, ""name"": ""action hero""}, {""id"": 226376, ""name"": ""corrupt cop""}]"
37137,The Naked Gun 2½: The Smell of Fear,"[{""id"": 521, ""name"": ""washington d.c.""}, {""id"": 840, ""name"": ""usa president""}, {""id"": 11931, ""name"": ""spoof""}, {""id"": 192099, ""name"": ""the white house""}]"
9532,Final Destination,"[{""id"": 4133, ""name"": ""omen""}, {""id"": 10812, ""name"": ""airplane accident""}, {""id"": 13092, ""name"": ""corpse""}, {""id"": 34079, ""name"": ""death""}, {""id"": 199686, ""name"": ""near-death experience""}]"
10316,The Ides of March,"[{""id"": 2494, ""name"": ""ohio""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 12389, ""name"": ""dirty tricks""}, {""id"": 187306, ""name"": ""presidential campaign""}, {""id"": 187307, ""name"": ""endorsement""}, {""id"": 187308, ""name"": ""campaign speech""}, {""id"": 187309, ""name"": ""presidential debate""}]"
2787,Pitch Black,"[{""id"": 3762, ""name"": ""darkness""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 4803, ""name"": ""comet""}, {""id"": 4862, ""name"": ""alien life-form""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 14773, ""name"": ""eclipse""}, {""id"": 14774, ""name"": ""flask""}, {""id"": 14775, ""name"": ""corps""}]"
12658,Someone Like You...,"[{""id"": 2383, ""name"": ""feminism""}, {""id"": 2566, ""name"": ""cohabitant""}, {""id"": 2571, ""name"": ""tv show""}, {""id"": 5756, ""name"": ""man-woman relation""}, {""id"": 7169, ""name"": ""man between two women""}]"
152601,Her,"[{""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 12375, ""name"": ""transhumanism""}, {""id"": 34265, ""name"": ""heartbreak""}, {""id"": 40847, ""name"": ""near future""}, {""id"": 223540, ""name"": ""singularity""}, {""id"": 224279, ""name"": ""bittersweet""}]"
10866,Joy Ride,"[{""id"": 1981, ""name"": ""colorado""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6844, ""name"": ""stalker""}, {""id"": 11794, ""name"": ""pokies""}, {""id"": 155497, ""name"": ""truck driver""}, {""id"": 155498, ""name"": ""cb radio""}, {""id"": 215191, ""name"": ""strange""}]"
227707,The Adventurer: The Curse of the Midas Box,"[{""id"": 212, ""name"": ""london england""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 2849, ""name"": ""key""}, {""id"": 4414, ""name"": ""adventure""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 10028, ""name"": ""steampunk""}]"
21349,Anywhere But Here,"[{""id"": 1566, ""name"": ""dream""}]"
19150,The Crew,[]
70435,Haywire,"[{""id"": 3070, ""name"": ""mercenary""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 157194, ""name"": ""spanish""}]"
580,Jaws: The Revenge,"[{""id"": 2988, ""name"": ""shark attack""}, {""id"": 3345, ""name"": ""bahamas""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 5160, ""name"": ""aggression by animal""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 14785, ""name"": ""underwater""}, {""id"": 15097, ""name"": ""shark""}, {""id"": 15098, ""name"": ""great white shark""}, {""id"": 158130, ""name"": ""animal attack""}, {""id"": 167861, ""name"": ""caribbean""}, {""id"": 207317, ""name"": ""christmas""}, {""id"": 227106, ""name"": ""banana boat""}]"
9819,Marvin's Room,"[{""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 8097, ""name"": ""leukemia""}, {""id"": 9824, ""name"": ""reunion""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 185263, ""name"": ""bone marrow transplant""}]"
13579,The Longshots,[]
20024,The End of the Affair,"[{""id"": 258, ""name"": ""bomb""}, {""id"": 572, ""name"": ""sex""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2983, ""name"": ""passion""}, {""id"": 9840, ""name"": ""romance""}, {""id"": 11501, ""name"": ""cheating wife""}, {""id"": 14765, ""name"": ""church""}]"
2453,Harley Davidson and the Marlboro Man,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 1365, ""name"": ""harley davidson""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 14570, ""name"": ""las vegas""}]"
6973,In the Valley of Elah,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 703, ""name"": ""detective""}, {""id"": 1327, ""name"": ""war crimes""}, {""id"": 1627, ""name"": ""patriotism""}, {""id"": 1849, ""name"": ""homicide""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 5939, ""name"": ""iraq""}, {""id"": 5947, ""name"": ""military service""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9665, ""name"": ""cover-up""}, {""id"": 10941, ""name"": ""disappearance""}, {""id"": 161982, ""name"": ""murder investigation""}]"
11156,Coco Before Chanel,"[{""id"": 7024, ""name"": ""fashion designer""}, {""id"": 187056, ""name"": ""woman director""}]"
354110,Forsaken,[]
22215,Cheri,[]
11632,Vanity Fair,"[{""id"": 212, ""name"": ""london england""}, {""id"": 4107, ""name"": ""british empire""}, {""id"": 4320, ""name"": ""lover""}, {""id"": 5212, ""name"": ""advancement""}, {""id"": 155697, ""name"": ""aristocrat""}, {""id"": 187056, ""name"": ""woman director""}]"
30596,Bodyguards and Assassins,"[{""id"": 441, ""name"": ""assassination""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 1938, ""name"": ""sword""}, {""id"": 8636, ""name"": ""blood splatter""}, {""id"": 11579, ""name"": ""impalement""}, {""id"": 11762, ""name"": ""beaten to death""}, {""id"": 12354, ""name"": ""hong kong""}, {""id"": 14686, ""name"": ""head bashed in""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 14690, ""name"": ""violent death""}, {""id"": 14692, ""name"": ""hook""}, {""id"": 14696, ""name"": ""bloody fight""}, {""id"": 14698, ""name"": ""throat slitting""}, {""id"": 14819, ""name"": ""violence""}]"
3021,1408,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 242, ""name"": ""new york""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 657, ""name"": ""fire""}, {""id"": 922, ""name"": ""hotel room""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 2872, ""name"": ""window""}, {""id"": 3255, ""name"": ""door""}, {""id"": 3358, ""name"": ""haunted house""}, {""id"": 3664, ""name"": ""research""}, {""id"": 5280, ""name"": ""ghost world""}, {""id"": 5918, ""name"": ""painting""}, {""id"": 6103, ""name"": ""telephone""}, {""id"": 6381, ""name"": ""loss of daughter""}, {""id"": 11221, ""name"": ""blood""}]"
957,Spaceballs,"[{""id"": 803, ""name"": ""android""}, {""id"": 1280, ""name"": ""lasergun""}, {""id"": 1400, ""name"": ""swordplay""}, {""id"": 1530, ""name"": ""temple""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 2902, ""name"": ""space battle""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 4040, ""name"": ""space mission""}, {""id"": 4270, ""name"": ""galaxy""}, {""id"": 4575, ""name"": ""comb""}, {""id"": 4578, ""name"": ""altar""}, {""id"": 4579, ""name"": ""magnet beam""}, {""id"": 4581, ""name"": ""jam""}, {""id"": 4583, ""name"": ""speed of light""}, {""id"": 4585, ""name"": ""plastic surgery""}, {""id"": 4587, ""name"": ""password""}, {""id"": 5539, ""name"": ""shield""}, {""id"": 5560, ""name"": ""nose""}, {""id"": 11931, ""name"": ""spoof""}]"
256917,The Water Diviner,"[{""id"": 1847, ""name"": ""istanbul""}, {""id"": 5657, ""name"": ""australia""}, {""id"": 11007, ""name"": ""post world war i""}, {""id"": 154846, ""name"": ""farmer""}, {""id"": 173265, ""name"": ""missing in action""}, {""id"": 213295, ""name"": ""missing son""}, {""id"": 213299, ""name"": ""gallipoli campaign""}, {""id"": 228523, ""name"": ""inspired by true events""}]"
